Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,City,Product_ID,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Unit_Cost,Shipping_Cost,Marketing_Cost,Payment_Mode,Sales_Channel,Order_Status,Salesperson,Production_City,Customer_Rating,Return_Reason
ORD002361,2024-05-25,C0346,Customer 346,Consumer,North,Uttar Pradesh,Lucknow,P004,Electronics,Monitor,2,10711.12,0,10563.44,300,639.5,Net Banking,Marketplace,Returned,Sonal,Bengaluru,2,Price Issue
ORD002362,2024-09-20,C0369,Customer 369,Consumer,West,Maharashtra,Nagpur,P011,Office Supplies,Printer Paper,2,330.63,35,281.67,450,23.64,COD,Marketplace,Delivered,Mehul,Surat,1,
ORD002363,2025-01-04,C0457,Customer 457,Consumer,North,Uttar Pradesh,Lucknow,P010,Office Supplies,Notebook Pack,3,189.32,5,125.39,600,13.78,Wallet,Marketplace,Delivered,Ramesh,Chennai,4,
ORD002364,2025-01-27,C0566,Customer 566,Consumer,North,Rajasthan,Udaipur,P017,Appliances,LED Bulb Pack,4,412.91,30,261.75,120,76.47,Debit Card,Retail Store,Delivered,Priyanka,Hyderabad,4,
ORD002365,2024-10-07,C0393,Customer 393,Consumer,North,Delhi,Delhi,P006,Furniture,Office Chair,2,7680.96,12,5395.63,150,173.98,Debit Card,Distributor,Delivered,Farhan,Patna,2,
ORD002366,2025-02-28,C0419,Customer 419,Consumer,East,Odisha,Bhubaneswar,P002,Electronics,Smartphone,2,21431.13,0,19803.88,200,1532.84,Credit Card,Online,Delivered,Jay,Pune,5,
ORD002367,2024-09-19,C0592,Customer 592,Consumer,East,Bihar,Patna,P006,Furniture,Office Chair,2,5420.18,,5804.64,120,127.36,UPI,Retail Store,Delivered,Nitin,Ahmedabad,1,
ORD002368,2025-01-28,C0409,Customer 409,Corporate,North,Uttar Pradesh,Lucknow,P014,Appliances,Air Cooler,6,7465.81,,6913,216,1324.76,Wallet,Marketplace,Cancelled,Farhan,Hyderabad,3,
ORD002369,2024-11-29,C0166,Customer 166,Consumer,West,Maharashtra,Pune,P012,Office Supplies,Pen Box,1,220.82,22,92.46,150,12.99,COD,Marketplace,Delivered,Farhan,Gandhinagar,,
ORD002370,2025-09-17,C0195,Customer 195,Consumer,South,Tamil Nadu,Chennai,P007,Furniture,Study Table,3,10137.66,10,7627.64,250,773.26,COD,Retail Store,Delivered,Jay,Ahmedabad,5,
ORD002371,2025-01-29,C0010,Customer 10,Consumer,North,Rajasthan,Udaipur,P015,Appliances,Mixer Grinder,3,2972.2,3,2741.01,450,166.32,UPI,Online,Delivered,Kavita,Bengaluru,4,
ORD002372,2024-03-01,C0419,Customer 419,Consumer,East,Odisha,Bhubaneswar,P013,Office Supplies,Stapler,3,258.03,5,182.22,450,8.98,Debit Card,Marketplace,Delivered,Kavita,Kolkata,3,
ORD002373,2025-04-13,C0145,Customer 145,Consumer,North,Uttar Pradesh,Lucknow,P003,Electronics,Bluetooth Speaker,3,2359.2,7,2042.79,300,274.86,UPI,Marketplace,Delivered,Mehul,Ahmedabad,3,
ORD002374,2024-11-29,C0297,Customer 297,Corporate,West,Gujarat,Ahmedabad,P009,Furniture,Sofa,2,23093.72,18,18121.91,200,1626.69,UPI,Marketplace,Delivered,Sonal,Chennai,2,
ORD002375,2025-12-19,C0135,Customer 135,Consumer,North,Uttar Pradesh,Lucknow,P003,Electronics,Bluetooth Speaker,1,2321.5,7,1813.07,80,127.44,COD,Marketplace,Delivered,Mehul,Bengaluru,3,
ORD002376,2024-11-07,C0530,Customer 530,Corporate,North,Uttar Pradesh,Noida,P013,Office Supplies,Stapler,5,329.61,12,183.37,144,45.09,Net Banking,Retail Store,Delivered,Asha,Bengaluru,,
ORD002377,2024-01-02,C0588,Customer 588,Consumer,West,Gujarat,Gandhinagar,P002,Electronics,Smartphone,2,24285.86,0,21584.5,200,2785.56,UPI,Marketplace,Delivered,Mehul,Bengaluru,,
ORD002378,2025-11-11,C0534,Customer 534,Consumer,East,Bihar,Patna,P007,Furniture,Study Table,4,6640.58,15,8212.93,200,1007.38,Wallet,Marketplace,Delivered,Imran,Jodhpur,2,
ORD002379,2025-04-22,C0216,Customer 216,Consumer,East,Odisha,Bhubaneswar,P015,Appliances,Mixer Grinder,1,2919.15,0,2391.31,450,99.65,COD,Online,Delivered,Asha,Pune,3,
ORD002380,2024-03-14,C0170,Customer 170,Consumer,South,Tamil Nadu,Chennai,P002,Electronics,Smartphone,1,28423.88,22,19483.69,80,800.94,COD,Online,Delivered,Asha,Chennai,5,
ORD002381,2025-07-22,C0419,Customer 419,Consumer,East,Odisha,Bhubaneswar,P001,Electronics,Laptop,1,44276.78,10,40979.84,250,787,Net Banking,Marketplace,Delivered,Farhan,Pune,5,
ORD002382,2025-01-02,C0301,Customer 301,Corporate,West,Gujarat,Gandhinagar,P010,Office Supplies,Notebook Pack,12,200.02,3,116.07,1080,61.46,Credit Card,Retail Store,Delivered,Imran,Nagpur,1,
ORD002383,2025-10-08,C0196,Customer 196,Consumer,North,Rajasthan,Udaipur,P017,Appliances,LED Bulb Pack,5,381.79,18,282.83,1080,61.98,Credit Card,Distributor,Delivered,Ramesh,Ahmedabad,3,
ORD002384,2024-12-14,C0151,Customer 151,Home Office,West,Maharashtra,Nagpur,P008,Furniture,Bookshelf,20,4956.16,5,3875.11,1080,4213.63,UPI,Marketplace,Delivered,Mehul,Mumbai,5,
ORD002385,2025-05-16,C0365,Customer 365,Consumer,North,Uttar Pradesh,Lucknow,P010,Office Supplies,Notebook Pack,8,220.48,35,128.93,1080,36.96,Wallet,Retail Store,Returned,Priyanka,Ahmedabad,5,Wrong Product
ORD002386,2024-12-26,C0693,Customer 693,Corporate,North,Delhi,Delhi,P010,Office Supplies,Notebook Pack,3,275.98,7,118.79,80,21.4,UPI,Distributor,Delivered,Mehul,Gandhinagar,3,
ORD002387,2025-04-02,C0641,Customer 641,Corporate,North,Rajasthan,Udaipur,P004,Electronics,Monitor,3,11493.2,0,10482.16,600,1782.37,UPI,Online,Delivered,Imran,Hyderabad,4,
ORD002388,2024-02-23,C0664,Customer 664,Consumer,South,Karnataka,Bengaluru,P009,Furniture,Sofa,1,28915.22,0,17830.89,80,785.48,Debit Card,Retail Store,Delivered,Farhan,Pune,5,
ORD002389,2025-05-31,C0305,Customer 305,Corporate,South,Telangana,Hyderabad,P015,Appliances,Mixer Grinder,1,3842.17,10,2363.09,200,62.63,COD,Retail Store,Delivered,Sonal,Bengaluru,2,
ORD002390,2024-07-19,C0521,Customer 521,Home Office,West,Gujarat,Ahmedabad,P002,Electronics,Smartphone,2,25943.48,0,22882.64,80,2194.9,Credit Card,Online,Delivered,Sonal,Hyderabad,5,
ORD002391,2024-10-06,C0668,Customer 668,Consumer,West,Maharashtra,Mumbai,P003,Electronics,Bluetooth Speaker,3,3177.94,3,1717.2,120,201.33,Debit Card,Distributor,Delivered,Priyanka,Pune,1,
ORD002392,2024-06-06,C0106,Customer 106,Home Office,West,Maharashtra,Pune,P008,Furniture,Bookshelf,2,6088.57,5,4245.14,120,517.38,Wallet,Retail Store,Returned,Asha,Bengaluru,3,Late Delivery
ORD002393,2025-11-14,C0342,Customer 342,Small Business,North,Delhi,Delhi,P008,Furniture,Bookshelf,4,6804.06,12,4352.91,300,1179.06,Debit Card,Distributor,Returned,Nitin,Kolkata,3,Damaged
ORD002394,2024-07-06,C0006,Customer 6,Small Business,North,Delhi,Delhi,P005,Electronics,Keyboard,1,1041.99,5,544.43,250,23.68,UPI,Online,Delivered,Farhan,Bengaluru,4,
ORD002395,2025-03-09,C0571,Customer 571,Consumer,West,Gujarat,Gandhinagar,P007,Furniture,Study Table,1,7948.64,0,7995.3,300,256.09,Debit Card,Retail Store,Delivered,Kavita,Lucknow,4,
ORD002396,2024-08-17,C0468,Customer 468,Consumer,East,Bihar,Patna,P005,Electronics,Keyboard,12,732.7,28,547.01,360,235.92,Net Banking,Marketplace,Cancelled,Jay,Pune,,
ORD002397,2025-09-20,C0504,Customer 504,Corporate,South,Karnataka,Mysuru,P004,Electronics,Monitor,1,11024.89,10,9754.04,150,544.96,UPI,Distributor,Delivered,Ramesh,Ahmedabad,,
ORD002398,2025-07-17,C0049,Customer 49,Corporate,West,Gujarat,Surat,P007,Furniture,Study Table,1,8919.25,18,7375.5,80,145.06,Wallet,Marketplace,Delivered,Kavita,Noida,5,
ORD002399,2024-02-06,C0194,Customer 194,Consumer,East,Odisha,Bhubaneswar,P014,Appliances,Air Cooler,6,7147.65,7,6654.25,216,2229.25,Debit Card,Distributor,Returned,Kavita,Bengaluru,,Late Delivery
ORD002400,2025-04-10,C0596,Customer 596,Consumer,East,West Bengal,Kolkata,P010,Office Supplies,Notebook Pack,6,199.85,20,127.05,144,48.16,Debit Card,Distributor,Delivered,Sonal,Jaipur,4,
ORD002401,2025-10-10,C0365,Customer 365,Consumer,North,Uttar Pradesh,Lucknow,P009,Furniture,Sofa,4,21906.86,0,18539.42,600,2614.55,Credit Card,Marketplace,Delivered,Priyanka,Jaipur,,
ORD002402,2025-09-05,C0018,Customer 18,Consumer,East,West Bengal,Kolkata,P015,Appliances,Mixer Grinder,2,2912.65,20,2405.14,300,89.88,Credit Card,Retail Store,Delivered,Ramesh,Pune,5,
ORD002403,2024-05-06,C0438,Customer 438,Home Office,South,Karnataka,Bengaluru,P015,Appliances,Mixer Grinder,2,4118.62,3,2320.2,250,188.73,Net Banking,Marketplace,Delivered,Asha,Hyderabad,,
ORD002404,2025-10-11,C0169,Customer 169,Home Office,North,Rajasthan,Jaipur,P004,Electronics,Monitor,5,12429.93,5,9231.55,360,882.66,Wallet,Marketplace,Delivered,Priyanka,Hyderabad,,
ORD002405,2024-05-09,C0448,Customer 448,Consumer,East,West Bengal,Kolkata,P017,Appliances,LED Bulb Pack,-1,411.06,13,297.73,600,-23.47,Wallet,Marketplace,Delivered,Ramesh,Chennai,,
ORD002406,2025-09-24,C0275,Customer 275,Consumer,South,Tamil Nadu,Chennai,P001,Electronics,Laptop,2,52244.29,7,43723.44,300,4475.43,Net Banking,Distributor,Delivered,Imran,Ahmedabad,4,
ORD002407,2024-02-24,C0304,Aditya Singh,Home Office,North,Rajasthan,Udaipur,P012,Office Supplies,Pen Box,1,159.66,15,106.44,600,1.84,UPI,Retail Store,Delivered,Mehul,Jaipur,4,
ORD002408,2025-04-08,C0120,Customer 120,Consumer,West,Maharashtra,Mumbai,P002,Electronics,Smartphone,1,28198.67,15,20608.07,300,647.94,Wallet,Marketplace,In Transit,Imran,Chennai,4,
ORD002409,2024-04-06,C0074,Customer 74,Corporate,West,Gujarat,Gandhinagar,P001,Electronics,Laptop,3,42999.07,0,42322.71,80,7562.9,Wallet,Online,Delivered,Farhan,Bengaluru,3,
ORD002410,2024-11-21,C0583,Customer 583,Consumer,South,Karnataka,Mysuru,P017,Appliances,LED Bulb Pack,1,386.88,0,279.4,250,5.34,Credit Card,Retail Store,Delivered,Jay,Ahmedabad,5,
ORD002411,2025-11-16,C0512,Customer 512,Corporate,West,Gujarat,Surat,P002,Electronics,Smartphone,4,25410.5,10,20565.43,600,1310.05,UPI,Marketplace,Delivered,Imran,Hyderabad,5,
ORD002412,2024-04-22,C0505,Customer 505,Home Office,West,Maharashtra,Mumbai,P002,Electronics,Smartphone,4,29569.97,7,20067.68,300,3577.54,Net Banking,Marketplace,In Transit,Nitin,Ahmedabad,3,
ORD002413,2025-03-20,C0540,Customer 540,Consumer,West,Maharashtra,Mumbai,P011,Office Supplies,Printer Paper,1,443.25,7,288.54,120,23.81,COD,Retail Store,Delivered,Imran,Bhubaneswar,4,
ORD002414,2025-06-05,C0407,Customer 407,Consumer,North,Rajasthan,Jaipur,P004,Electronics,Monitor,3,13214.85,0,9365.83,600,1856.36,Net Banking,Online,Delivered,Priyanka,Pune,1,
ORD002415,2025-06-26,C0292,Customer 292,Small Business,West,Gujarat,Surat,P013,Office Supplies,Stapler,5,313.59,5,172.99,810,74.42,Net Banking,Retail Store,Delivered,Nitin,Mumbai,,
ORD002416,2025-01-09,C0144,Customer 144,Home Office,East,Odisha,Bhubaneswar,P006,Furniture,Office Chair,1,5778.49,3,4943.78,150,318.89,Wallet,Marketplace,In Transit,Asha,Delhi,,
ORD002417,2025-08-22,C0179,Customer 179,Consumer,North,Rajasthan,Udaipur,P008,Furniture,Bookshelf,1,4776.04,3,4431.71,80,67.06,COD,Retail Store,Delivered,Asha,Jodhpur,2,
ORD002418,2025-11-18,C0293,Customer 293,Corporate,North,Rajasthan,Jaipur,P011,Office Supplies,Printer Paper,6,360.98,0,293.22,216,121.85,Credit Card,Retail Store,Delivered,Nitin,Gandhinagar,2,
ORD002419,2025-07-03,C0639,Customer 639,Consumer,East,West Bengal,Kolkata,P008,Furniture,Bookshelf,3,4722.95,15,3891.1,450,672.71,Wallet,Marketplace,Delivered,Sonal,Mumbai,3,
ORD002420,2025-05-13,C0621,Customer 621,Small Business,South,Karnataka,Mysuru,P010,Office Supplies,Notebook Pack,6,208.35,7,131.28,450,53.85,COD,Retail Store,Delivered,Imran,Jodhpur,2,
ORD002421,2024-01-25,C0352,Customer 352,Consumer,South,Telangana,Hyderabad,P017,Appliances,LED Bulb Pack,15,476.26,0,294.15,216,399.54,Credit Card,Retail Store,Delivered,Imran,Pune,,
ORD002422,2025-03-24,C0451,Vivaan Patel,Consumer,East,West Bengal,Kolkata,P017,Appliances,LED Bulb Pack,1,429.43,0,260.91,300,9.62,Debit Card,Distributor,In Transit,Sonal,Pune,4,
ORD002423,2025-08-29,C0160,Customer 160,Consumer,East,West Bengal,Kolkata,P007,Furniture,Study Table,3,7499.91,5,7815.37,600,1090.41,Credit Card,Distributor,Delivered,Sonal,Udaipur,1,
ORD002424,2025-10-10,C0357,Customer 357,Consumer,East,West Bengal,Kolkata,P002,Electronics,Smartphone,2,20719.15,0,20506.18,600,2046.15,Net Banking,Online,Delivered,Priyanka,Chennai,4,
ORD002425,2025-07-08,C0129,Customer 129,Small Business,West,Gujarat,Ahmedabad,P001,Electronics,Laptop,2,55915.59,0,41309.32,120,1380.93,Wallet,Retail Store,Cancelled,Mehul,Chennai,5,
ORD002426,2024-12-13,C0491,Customer 491,Consumer,South,Telangana,Hyderabad,P014,Appliances,Air Cooler,3,8392.03,18,6990.46,250,1018.23,Debit Card,Distributor,In Transit,Farhan,Ahmedabad,5,
ORD002427,2024-05-09,C0601,Customer 601,Consumer,South,Karnataka,Bengaluru,P011,Office Supplies,Printer Paper,3,387.61,12,260.48,600,44.12,Debit Card,Retail Store,Returned,Farhan,Hyderabad,2,Late Delivery
ORD002428,2025-08-04,C0239,Customer 239,Consumer,South,Karnataka,Bengaluru,P008,Furniture,Bookshelf,4,7209.44,0,4238,80,493.06,Debit Card,Retail Store,Delivered,Kavita,Mumbai,3,
ORD002429,2024-08-03,C0686,Customer 686,Corporate,South,Karnataka,Mysuru,P003,Electronics,Bluetooth Speaker,4,2647.54,22,2031.8,450,557.52,Net Banking,Online,Delivered,Jay,Ahmedabad,2,
ORD002430,2024-12-05,C0115,Customer 115,Corporate,North,Rajasthan,Udaipur,P017,Appliances,LED Bulb Pack,3,397.98,3,270.54,200,15.31,UPI,Distributor,Delivered,Nitin,Pune,1,
ORD002431,2024-02-07,C0352,Customer 352,Consumer,South,Telangana,Hyderabad,P001,Electronics,Laptop,6,54289.61,10,43588.3,216,18975.81,Net Banking,Retail Store,Delivered,Kavita,Pune,2,
ORD002432,2025-08-07,C0544,Customer 544,Consumer,West,Maharashtra,Mumbai,P013,Office Supplies,Stapler,4,355.23,10,173.09,80,40.8,Wallet,Distributor,Delivered,Priyanka,Patna,,
ORD002433,2024-07-11,C0067,Customer 67,Home Office,North,Uttar Pradesh,Lucknow,P007,Furniture,Study Table,6,8093.85,3,7045.98,450,1541.31,UPI,Online,Delivered,Jay,Udaipur,1,
ORD002434,2024-10-13,C0019,Customer 19,Corporate,North,Rajasthan,Jodhpur,P001,Electronics,Laptop,2,44668.37,0,40335.04,120,4710.06,Debit Card,Marketplace,Delivered,Kavita,Pune,2,
ORD002435,2024-08-21,C0632,Customer 632,Consumer,East,Odisha,Bhubaneswar,P015,Appliances,Mixer Grinder,6,2965.19,35,2343.01,270,405.08,UPI,Retail Store,Delivered,Mehul,Ahmedabad,5,
ORD002436,2024-04-16,C0546,Customer 546,Small Business,South,Tamil Nadu,Chennai,P008,Furniture,Bookshelf,2,5960.54,3,4448.44,600,704.95,Wallet,Distributor,Delivered,Imran,Kolkata,2,
ORD002437,2024-04-22,C0164,Customer 164,Consumer,West,Maharashtra,Mumbai,P014,Appliances,Air Cooler,2,8724.45,7,6550.28,250,938.16,Wallet,Retail Store,Delivered,Priyanka,Hyderabad,,
ORD002438,2025-08-20,C0204,Riya Choudhary,Consumer,North,Rajasthan,Udaipur,P005,Electronics,Keyboard,1,842.95,20,532.15,200,8.9,COD,Distributor,Delivered,Nitin,Bengaluru,1,
ORD002439,2025-01-09,C0399,Customer 399,Consumer,West,Gujarat,Surat,P017,Appliances,LED Bulb Pack,2,472.07,0,296.49,80,20.17,COD,Online,Delivered,Ramesh,Ahmedabad,2,
ORD002440,2025-08-18,C0353,Customer 353,Corporate,South,Telangana,Hyderabad,P012,Office Supplies,Pen Box,12,195.69,18,106.44,450,50.99,Debit Card,Retail Store,Delivered,Jay,Surat,3,
ORD002441,2024-02-10,C0364,Customer 364,Consumer,East,West Bengal,Kolkata,P001,Electronics,Laptop,5,40545.44,7,42004.65,540,8961.87,Net Banking,Retail Store,Returned,Imran,Ahmedabad,4,Damaged
ORD002442,2025-10-22,C0313,Customer 313,Consumer,West,Gujarat,Gandhinagar,P014,Appliances,Air Cooler,5,7910.72,12,6775.65,270,789.9,Credit Card,Marketplace,Delivered,Ramesh,Pune,3,
ORD002443,2024-03-29,C0300,Customer 300,Corporate,East,Odisha,Bhubaneswar,P001,Electronics,Laptop,1,41569.75,7,39095.99,200,666.54,COD,Distributor,Delivered,Jay,Ahmedabad,,
ORD002444,2025-03-07,C0096,Customer 96,Consumer,North,Uttar Pradesh,Lucknow,P009,Furniture,Sofa,1,20092.02,12,19380.88,250,860.62,UPI,Online,Delivered,Kavita,Chennai,2,
ORD002445,2025-05-01,C0292,Customer 292,Small Business,West,Gujarat,Surat,P014,Appliances,Air Cooler,1,7695.18,5,6787.56,300,367.42,Debit Card,Online,Delivered,Jay,Pune,1,
ORD002446,2024-05-11,C0114,Customer 114,Consumer,East,West Bengal,Kolkata,P002,Electronics,Smartphone,4,21110.9,18,21647.15,300,3811.53,COD,Online,Delivered,Nitin,Ahmedabad,2,
ORD002447,2025-07-09,C0383,Customer 383,Home Office,North,Rajasthan,Udaipur,P014,Appliances,Air Cooler,2,6819.46,0,7124.73,200,419.72,Credit Card,Marketplace,Delivered,Sonal,Bengaluru,2,
ORD002448,2024-05-12,C0060,Customer 60,Corporate,East,Odisha,Bhubaneswar,P011,Office Supplies,Printer Paper,3,312.08,18,293.02,80,17.65,Wallet,Distributor,Delivered,Priyanka,Lucknow,3,
ORD002449,2024-01-01,C0503,Customer 503,Consumer,South,Tamil Nadu,Chennai,P008,Furniture,Bookshelf,2,5913.95,0,3937.35,80,483.57,Credit Card,Distributor,Delivered,Asha,Bhubaneswar,,
ORD002450,2025-02-19,C0202,Customer 202,Small Business,North,Rajasthan,Jodhpur,P012,Office Supplies,Pen Box,1,173.22,8,93.36,450,5.67,COD,Retail Store,Delivered,Farhan,Gandhinagar,,
ORD002451,2025-07-13,C0423,Customer 423,Consumer,West,Gujarat,Gandhinagar,P013,Office Supplies,Stapler,2,273.16,10,183.36,120,13.62,Net Banking,Retail Store,Delivered,Ramesh,Chennai,3,
ORD002452,2024-06-01,C0397,Customer 397,Corporate,West,Gujarat,Gandhinagar,P015,Appliances,Mixer Grinder,3,2943.28,3,2660.21,450,185.77,COD,Retail Store,Cancelled,Kavita,Hyderabad,,
ORD002453,2024-10-29,C0079,Meera Joshi,Consumer,North,Rajasthan,Jodhpur,P016,Appliances,Water Purifier,2,10049.13,22,10027.35,450,343.65,Net Banking,Marketplace,Delivered,Kavita,Chennai,3,
ORD002454,2024-11-03,C0653,Customer 653,Consumer,West,Maharashtra,Nagpur,P015,Appliances,Mixer Grinder,1,2983.82,0,2666.68,250,97.96,COD,Retail Store,Delivered,Farhan,Pune,,
ORD002455,2024-09-09,C0625,Customer 625,Home Office,West,Gujarat,Ahmedabad,P002,Electronics,Smartphone,3,27915.35,15,21158.73,600,2734.03,COD,Marketplace,Returned,Farhan,Pune,2,Wrong Product
ORD002456,2025-10-06,C0464,Customer 464,Consumer,North,Rajasthan,Jodhpur,P012,Office Supplies,Pen Box,2,154.46,37,103.73,150,15.35,UPI,Marketplace,Delivered,Asha,Jodhpur,1,
ORD002457,2024-03-02,C0515,Customer 515,Small Business,East,Bihar,Patna,P013,Office Supplies,Stapler,1,231.78,3,175.58,80,4,Wallet,Distributor,Delivered,Jay,Udaipur,4,
ORD002458,2024-04-20,C0369,Customer 369,Consumer,West,Maharashtra,Nagpur,P014,Appliances,Air Cooler,2,7033.93,0,6507.36,200,671.13,Wallet,Distributor,Delivered,Ramesh,Pune,5,
ORD002459,2024-05-27,C0080,Customer 80,Consumer,North,Uttar Pradesh,Lucknow,P015,Appliances,Mixer Grinder,2,2907.52,3,2748.23,250,334.71,Wallet,Distributor,Delivered,Jay,Ahmedabad,4,
ORD002460,2024-09-21,C0398,Customer 398,Small Business,North,Rajasthan,Udaipur,P011,Office Supplies,Printer Paper,5,312.63,33,289.77,144,53.94,Wallet,Online,Delivered,Ramesh,Jaipur,1,
ORD002461,2025-08-15,C0685,Customer 685,Consumer,South,Telangana,Hyderabad,P002,Electronics,Smartphone,1,31461.32,5,21755.73,200,855.21,UPI,Distributor,Delivered,Sonal,Pune,2,
ORD002462,2025-10-09,C0649,Customer 649,Consumer,East,Bihar,Patna,P004,Electronics,Monitor,1,9674.04,20,10694.79,250,265.14,UPI,Marketplace,Delivered,Farhan,Bengaluru,3,
ORD002463,2024-10-11,C0617,Customer 617,Consumer,South,Karnataka,Mysuru,P011,Office Supplies,Printer Paper,1,301.46,7,273.58,150,3.91,Wallet,Online,In Transit,Jay,Mumbai,,
ORD002464,2024-04-29,C0182,Customer 182,Consumer,South,Telangana,Hyderabad,P017,Appliances,LED Bulb Pack,2,535.77,7,270.55,120,40.29,Net Banking,Online,Delivered,Ramesh,Pune,3,
ORD002465,2024-07-09,C0676,Customer 676,Consumer,North,Rajasthan,Udaipur,P014,Appliances,Air Cooler,1,7176.52,7,6367.39,200,286.63,Net Banking,Online,Cancelled,Mehul,Hyderabad,2,
ORD002466,2025-08-10,C0520,Customer 520,Consumer,East,Bihar,Patna,P011,Office Supplies,Printer Paper,1,305.21,25,277.03,80,16.29,UPI,Distributor,Delivered,Kavita,Nagpur,2,
ORD002467,2025-11-10,C0661,Customer 661,Consumer,North,Rajasthan,Jodhpur,P010,Office Supplies,Notebook Pack,3,188.34,11,117.2,450,15.94,Credit Card,Retail Store,Delivered,Kavita,Bengaluru,3,
ORD002468,2024-06-20,C0172,Customer 172,Consumer,South,Karnataka,Bengaluru,P003,Electronics,Bluetooth Speaker,1,3357.84,18,1823.34,250,51.88,Net Banking,Retail Store,Delivered,Sonal,Ahmedabad,2,
ORD002469,2024-10-12,C0158,Customer 158,Consumer,West,Gujarat,Gandhinagar,P009,Furniture,Sofa,15,22631.09,0,19286.07,144,4058.13,Net Banking,Distributor,Delivered,Sonal,Noida,4,
ORD002470,2025-05-15,C0503,Customer 503,Consumer,South,Tamil Nadu,Chennai,P011,Office Supplies,Printer Paper,1,366.32,0,284.36,300,20.67,Wallet,Retail Store,Delivered,Imran,Patna,5,
ORD002471,2025-09-29,C0230,Customer 230,Corporate,East,Odisha,Bhubaneswar,P007,Furniture,Study Table,6,8049.7,10,6995.62,270,1978.82,UPI,Marketplace,Delivered,Imran,Mumbai,5,
ORD002472,2024-05-27,C0379,Aditya Singh,Consumer,North,Uttar Pradesh,Lucknow,P004,Electronics,Monitor,3,11558.18,7,9459.78,450,1914.32,Net Banking,Marketplace,Delivered,Kavita,Pune,,
ORD002473,2025-10-17,C0371,Customer 371,Consumer,North,Rajasthan,Jaipur,P013,Office Supplies,Stapler,12,298.56,22,195.24,540,176.33,UPI,Online,Delivered,Ramesh,Udaipur,,
ORD002474,2025-11-02,C0113,Customer 113,Corporate,East,Bihar,Patna,P011,Office Supplies,Printer Paper,2,288.55,20,278.9,120,6.02,Credit Card,Distributor,Returned,Imran,Udaipur,3,Price Issue
ORD002475,2025-03-02,C0364,Customer 364,Consumer,East,West Bengal,Kolkata,P002,ELECTRONICS,Smartphone,5,22773.59,7,20343.61,144,2880.44,Net Banking,Distributor,Returned,Asha,Chennai,,
ORD002476,2024-10-11,C0040,Customer 40,Consumer,East,West Bengal,Kolkata,P005,Electronics,Keyboard,5,828.41,18,532.04,270,230.87,Net Banking,Retail Store,Delivered,Ramesh,Hyderabad,5,
ORD002477,2024-12-28,C0167,Customer 167,Consumer,North,Rajasthan,Jodhpur,P008,Furniture,Bookshelf,1,4902.86,0,3752.28,120,221.92,Wallet,Marketplace,Delivered,Asha,Jodhpur,,
ORD002478,2025-05-31,C0144,Customer 144,Home Office,East,Odisha,Bhubaneswar,P012,Office Supplies,Pen Box,3,160.47,10,105.08,600,11.44,UPI,Retail Store,Delivered,Sonal,Jodhpur,1,
ORD002479,2024-01-06,C0279,Customer 279,Consumer,North,Rajasthan,Jaipur,P010,Office Supplies,Notebook Pack,3,204.64,5,121.17,120,33.15,UPI,Retail Store,Delivered,Priyanka,Chennai,4,
